MAINTENANCE_AGENCY_ID,CUBE_STRUCTURE_ID,NAME,CODE,DESCRIPTION,VALID_FROM,VALID_TO,VERSION
EBA,EBA_FINREP_EBA_F_16.01_FINREP_2.9,Breakdown of selected statement of profit or loss items: Interest income and expenses by instrument and counterparty sector(a),F_16.01,Breakdown of selected statement of profit or loss items: Interest income and expenses by instrument and counterparty sector(a),2020-06-30,2021-06-29,FINREP 2.9
EBA,EBA_FINREP_EBA_F_16.01_FINREP_3.0-Ind,Breakdown of selected statement of profit or loss items: Interest income and expenses by instrument and counterparty sector(a),F_16.01,Breakdown of selected statement of profit or loss items: Interest income and expenses by instrument and counterparty sector(a),2021-06-30,9999-12-31,FINREP 3.0-Ind
EBA,EBA_FINREP_EBA_F_16.01.a_FINREP_2016-A,Interest income and expenses by instrument and counterparty (a),F_16.01.a,Interest income and expenses by instrument and counterparty (a),2016-12-31,2018-03-30,FINREP 2016-A
EBA,EBA_FINREP_EBA_F_16.01.b_FINREP,Interest income and expenses by instrument and counterparty (b),F_16.01.b,Interest income and expenses by instrument and counterparty (b),2013-12-01,2018-03-30,FINREP
EBA,EBA_FINREP_EBA_F_16.02_FINREP,Realised gains and losses on financial assets and liabilities not measured at fair value through profit or loss by instrument,F_16.02,Realised gains and losses on financial assets and liabilities not measured at fair value through profit or loss by instrument,2013-12-01,2018-03-30,FINREP
EBA,EBA_FINREP_EBA_F_16.02_FINREP_2017-A,Breakdown of selected statement of profit or loss items: Gains or losses on derecognition of financial assets and liabilities not measured at fair value through profit or loss by instrument,F_16.02,Breakdown of selected statement of profit or loss items: Gains or losses on derecognition of financial assets and liabilities not measured at fair value through profit or loss by instrument,2018-03-31,2021-06-29,FINREP 2017-A
EBA,EBA_FINREP_EBA_F_16.02_FINREP_3.0-Ind,Breakdown of selected statement of profit or loss items: Gains or losses on derecognition of financial assets and liabilities not measured at fair value through profit or loss by instrument,F_16.02,Breakdown of selected statement of profit or loss items: Gains or losses on derecognition of financial assets and liabilities not measured at fair value through profit or loss by instrument,2021-06-30,9999-12-31,FINREP 3.0-Ind
EBA,EBA_FINREP_EBA_F_16.03_FINREP,Gains and losses on financial assets and liabilities held for trading by instrument,F_16.03,Gains and losses on financial assets and liabilities held for trading by instrument,2013-12-01,2018-03-30,FINREP
EBA,EBA_FINREP_EBA_F_16.03_FINREP_2017-A,Breakdown of selected statement of profit or loss items: Gains or losses on financial assets and liabilities held for trading and trading financial assets and trading financial liabilities by instrument,F_16.03,Breakdown of selected statement of profit or loss items: Gains or losses on financial assets and liabilities held for trading and trading financial assets and trading financial liabilities by instrument,2018-03-31,2021-06-29,FINREP 2017-A
EBA,EBA_FINREP_EBA_F_16.03_FINREP_3.0-Ind,Breakdown of selected statement of profit or loss items: Gains or losses on financial assets and liabilities held for trading and trading financial assets and trading financial liabilities by instrument,F_16.03,Breakdown of selected statement of profit or loss items: Gains or losses on financial assets and liabilities held for trading and trading financial assets and trading financial liabilities by instrument,2021-06-30,9999-12-31,FINREP 3.0-Ind
EBA,EBA_FINREP_EBA_F_16.04_FINREP,Gains and losses on financial assets and liabilities held for trading by risk,F_16.04,Gains and losses on financial assets and liabilities held for trading by risk,2013-12-01,2018-03-30,FINREP
EBA,EBA_FINREP_EBA_F_16.04_FINREP_2017-A,Breakdown of selected statement of profit or loss items: Gains or losses on financial assets and liabilities held for trading and trading financial assets and trading financial liabilities by risk,F_16.04,Breakdown of selected statement of profit or loss items: Gains or losses on financial assets and liabilities held for trading and trading financial assets and trading financial liabilities by risk,2018-03-31,2021-06-29,FINREP 2017-A
EBA,EBA_FINREP_EBA_F_16.04_FINREP_3.0-Ind,Breakdown of selected statement of profit or loss items: Gains or losses on financial assets and liabilities held for trading and trading financial assets and trading financial liabilities by risk,F_16.04,Breakdown of selected statement of profit or loss items: Gains or losses on financial assets and liabilities held for trading and trading financial assets and trading financial liabilities by risk,2021-06-30,9999-12-31,FINREP 3.0-Ind
EBA,EBA_FINREP_EBA_F_16.04.1_FINREP_2017-A,Breakdown of selected statement of profit or loss items: Gains or losses on non-trading financial assets mandatorily at fair value through profit or loss by instrument,F_16.04.1,Breakdown of selected statement of profit or loss items: Gains or losses on non-trading financial assets mandatorily at fair value through profit or loss by instrument,2018-03-31,2021-06-29,FINREP 2017-A
EBA,EBA_FINREP_EBA_F_16.04.1_FINREP_3.0-Ind,Breakdown of selected statement of profit or loss items: Gains or losses on non-trading financial assets mandatorily at fair value through profit or loss by instrument,F_16.04.1,Breakdown of selected statement of profit or loss items: Gains or losses on non-trading financial assets mandatorily at fair value through profit or loss by instrument,2021-06-30,9999-12-31,FINREP 3.0-Ind
EBA,EBA_FINREP_EBA_F_16.05_FINREP,Gains and losses on financial assets and liabilities designated at fair value through profit or loss by instrument,F_16.05,Gains and losses on financial assets and liabilities designated at fair value through profit or loss by instrument,2013-12-01,2018-03-30,FINREP
EBA,EBA_FINREP_EBA_F_16.05_FINREP_2017-A,Breakdown of selected statement of profit or loss items: Gains or losses on financial assets and liabilities designated at fair value through profit or loss by instrument,F_16.05,Breakdown of selected statement of profit or loss items: Gains or losses on financial assets and liabilities designated at fair value through profit or loss by instrument,2018-03-31,2021-06-29,FINREP 2017-A
EBA,EBA_FINREP_EBA_F_16.05_FINREP_3.0-Ind,Breakdown of selected statement of profit or loss items: Gains or losses on financial assets and liabilities designated at fair value through profit or loss by instrument,F_16.05,Breakdown of selected statement of profit or loss items: Gains or losses on financial assets and liabilities designated at fair value through profit or loss by instrument,2021-06-30,9999-12-31,FINREP 3.0-Ind
EBA,EBA_FINREP_EBA_F_16.06_FINREP,Gains and losses from hedge accounting,F_16.06,Gains and losses from hedge accounting,2013-12-01,2018-03-30,FINREP
EBA,EBA_FINREP_EBA_F_16.06_FINREP_2017-A,Breakdown of selected statement of profit or loss items: Gains and losses from hedge accounting,F_16.06,Breakdown of selected statement of profit or loss items: Gains and losses from hedge accounting,2018-03-31,2021-06-29,FINREP 2017-A
EBA,EBA_FINREP_EBA_F_16.06_FINREP_3.0-Ind,Breakdown of selected statement of profit or loss items: Gains and losses from hedge accounting,F_16.06,Breakdown of selected statement of profit or loss items: Gains and losses from hedge accounting,2021-06-30,9999-12-31,FINREP 3.0-Ind
EBA,EBA_FINREP_EBA_F_16.07.a_FINREP_2015-A,Impairment on financial and non-financial assets (a),F_16.07.a,Impairment on financial and non-financial assets (a),2015-06-30,2018-03-30,FINREP 2015-A
EBA,EBA_FINREP_EBA_F_16.07.a_FINREP_2017-A,Breakdown of selected statement of profit or loss items: Impairment on non-financial assets (a),F_16.07.a,Breakdown of selected statement of profit or loss items: Impairment on non-financial assets (a),2018-03-31,2021-06-29,FINREP 2017-A
EBA,EBA_FINREP_EBA_F_16.07.a_FINREP_3.0-Ind,Breakdown of selected statement of profit or loss items: Impairment on non-financial assets (a),F_16.07.a,Breakdown of selected statement of profit or loss items: Impairment on non-financial assets (a),2021-06-30,9999-12-31,FINREP 3.0-Ind
EBA,EBA_FINREP_EBA_F_16.07.b_FINREP_2015-A,Impairment on financial and non-financial assets (b),F_16.07.b,Impairment on financial and non-financial assets (b),2015-06-30,2018-03-30,FINREP 2015-A
EBA,EBA_FINREP_EBA_F_16.07.b_FINREP_2017-A,Breakdown of selected statement of profit or loss items: Impairment on non-financial assets (b),F_16.07.b,Breakdown of selected statement of profit or loss items: Impairment on non-financial assets (b),2018-03-31,2021-06-29,FINREP 2017-A
EBA,EBA_FINREP_EBA_F_16.07.b_FINREP_3.0-Ind,Breakdown of selected statement of profit or loss items: Impairment on non-financial assets (b),F_16.07.b,Breakdown of selected statement of profit or loss items: Impairment on non-financial assets (b),2021-06-30,9999-12-31,FINREP 3.0-Ind
EBA,EBA_FINREP_EBA_F_16.08_FINREP_2.9,Breakdown of selected statement of profit or loss items: Other administrative expenses,F_16.08,Breakdown of selected statement of profit or loss items: Other administrative expenses,2020-06-30,2021-06-29,FINREP 2.9
EBA,EBA_FINREP_EBA_F_16.08_FINREP_3.0-Ind,Breakdown of selected statement of profit or loss items: Other administrative expenses,F_16.08,Breakdown of selected statement of profit or loss items: Other administrative expenses,2021-06-30,9999-12-31,FINREP 3.0-Ind
EBA,EBA_FINREP_EBA_F_17.01_FINREP_2016-A,Reconciliation between IFRS and CRR scope of consolidation: Assets,F_17.01,Reconciliation between IFRS and CRR scope of consolidation: Assets,2016-12-31,2018-03-30,FINREP 2016-A
EBA,EBA_FINREP_EBA_F_17.01_FINREP_2017-A,Reconciliation between IFRS and CRR scope of consolidation: Assets,F_17.01,Reconciliation between IFRS and CRR scope of consolidation: Assets,2018-03-31,2021-06-29,FINREP 2017-A
EBA,EBA_FINREP_EBA_F_17.01_FINREP_3.0-Ind,Reconciliation between IFRS and CRR scope of consolidation: Assets,F_17.01,Reconciliation between IFRS and CRR scope of consolidation: Assets,2021-06-30,9999-12-31,FINREP 3.0-Ind
EBA,EBA_FINREP_EBA_F_17.02_FINREP_2016-A,"Reconciliation between IFRS and CRR scope of consolidation: Off-balance sheet exposures - loan commitments, financial guarantees and other commitments given",F_17.02,"Reconciliation between IFRS and CRR scope of consolidation: Off-balance sheet exposures - loan commitments, financial guarantees and other commitments given",2016-12-31,2018-03-30,FINREP 2016-A
EBA,EBA_FINREP_EBA_F_17.02_FINREP_2017-A,"Reconciliation between IFRS and CRR scope of consolidation: Off-balance sheet exposures - loan commitments, financial guarantees and other commitments given",F_17.02,"Reconciliation between IFRS and CRR scope of consolidation: Off-balance sheet exposures - loan commitments, financial guarantees and other commitments given",2018-03-31,2021-06-29,FINREP 2017-A
EBA,EBA_FINREP_EBA_F_17.02_FINREP_3.0-Ind,"Reconciliation between IFRS and CRR scope of consolidation: Off-balance sheet exposures - loan commitments, financial guarantees and other commitments given",F_17.02,"Reconciliation between IFRS and CRR scope of consolidation: Off-balance sheet exposures - loan commitments, financial guarantees and other commitments given",2021-06-30,9999-12-31,FINREP 3.0-Ind
EBA,EBA_FINREP_EBA_F_17.03_FINREP_2015-A,Reconciliation between IFRS and CRR scope of consolidation: Liabilities,F_17.03,Reconciliation between IFRS and CRR scope of consolidation: Liabilities,2015-06-30,2018-03-30,FINREP 2015-A
EBA,EBA_FINREP_EBA_F_17.03_FINREP_2017-A,Reconciliation between IFRS and CRR scope of consolidation: Liabilities,F_17.03,Reconciliation between IFRS and CRR scope of consolidation: Liabilities,2018-03-31,2021-06-29,FINREP 2017-A
EBA,EBA_FINREP_EBA_F_17.03_FINREP_3.0-Ind,Reconciliation between IFRS and CRR scope of consolidation: Liabilities,F_17.03,Reconciliation between IFRS and CRR scope of consolidation: Liabilities,2021-06-30,9999-12-31,FINREP 3.0-Ind
EBA,EBA_FINREP_EBA_F_18.00.a_FINREP_2016-A,Information on performing and non-performing exposures (I),F_18.00.a,Information on performing and non-performing exposures (I),2016-12-31,2018-03-30,FINREP 2016-A
EBA,EBA_FINREP_EBA_F_18.00.a_FINREP_2017-A,Information on performing and non-performing exposures (I),F_18.00.a,Information on performing and non-performing exposures (I),2018-03-31,2020-06-29,FINREP 2017-A
EBA,EBA_FINREP_EBA_F_18.00.a_FINREP_2.9,Information on performing and non-performing exposures (I),F_18.00.a,Information on performing and non-performing exposures (I),2020-06-30,2021-06-29,FINREP 2.9
EBA,EBA_FINREP_EBA_F_18.00.a_FINREP_3.0-Ind,Information on performing and non-performing exposures (I),F_18.00.a,Information on performing and non-performing exposures (I),2021-06-30,9999-12-31,FINREP 3.0-Ind
EBA,EBA_FINREP_EBA_F_18.00.b_FINREP_2016-A,Information on performing and non-performing exposures (II),F_18.00.b,Information on performing and non-performing exposures (II),2016-12-31,2018-03-30,FINREP 2016-A
EBA,EBA_FINREP_EBA_F_18.00.b_FINREP_2017-A,Information on performing and non-performing exposures (II),F_18.00.b,Information on performing and non-performing exposures (II),2018-03-31,2020-06-29,FINREP 2017-A
EBA,EBA_FINREP_EBA_F_18.00.b_FINREP_2.9,Information on performing and non-performing exposures (II),F_18.00.b,Information on performing and non-performing exposures (II),2020-06-30,2021-06-29,FINREP 2.9
EBA,EBA_FINREP_EBA_F_18.00.b_FINREP_3.0-Ind,Information on performing and non-performing exposures (II),F_18.00.b,Information on performing and non-performing exposures (II),2021-06-30,9999-12-31,FINREP 3.0-Ind
EBA,EBA_FINREP_EBA_F_18.00.c_FINREP_2016-A,Information on performing and non-performing exposures (III),F_18.00.c,Information on performing and non-performing exposures (III),2016-12-31,2018-03-30,FINREP 2016-A
EBA,EBA_FINREP_EBA_F_18.00.c_FINREP_2017-A,Information on performing and non-performing exposures (III),F_18.00.c,Information on performing and non-performing exposures (III),2018-03-31,2020-06-29,FINREP 2017-A
EBA,EBA_FINREP_EBA_F_18.00.c_FINREP_2.9,Information on performing and non-performing exposures (III),F_18.00.c,Information on performing and non-performing exposures (III),2020-06-30,2021-06-29,FINREP 2.9
EBA,EBA_FINREP_EBA_F_18.00.c_FINREP_3.0-Ind,Information on performing and non-performing exposures (III),F_18.00.c,Information on performing and non-performing exposures (III),2021-06-30,9999-12-31,FINREP 3.0-Ind
EBA,EBA_FINREP_EBA_F_18.00.d_FINREP_2.9,Information on performing and non-performing exposures (IV),F_18.00.d,Information on performing and non-performing exposures (IV),2020-06-30,2021-06-29,FINREP 2.9
EBA,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind,Information on performing and non-performing exposures (IV),F_18.00.d,Information on performing and non-performing exposures (IV),2021-06-30,9999-12-31,FINREP 3.0-Ind
EBA,EBA_FINREP_EBA_F_18.00.e_FINREP_2.9,Information on performing and non-performing exposures (V),F_18.00.e,Information on performing and non-performing exposures (V),2020-06-30,2021-06-29,FINREP 2.9
