AXIS_ORDINATE_ID,IS_ABSTRACT_HEADER,CODE,ORDER,LEVEL,PATH,AXIS_ID,PARENT_AXIS_ORDINATE_ID,NAME,DESCRIPTION
EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2_0165,,0165,,,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0300.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0090.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0128.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0165.,EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2,,Hedging instruments [not designated elements],
EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2_0170,,0170,,,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0300.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0090.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0128.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0170.,EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2,,Non-current assets and disposal groups classified as held for sale,
EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2_0180,,0180,,,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0300.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0090.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0128.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0180.,EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2,,"Share of other recognised income and expense of investments in subsidiaries, joint ventures and associates",
EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2_0190,,0190,,,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0300.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0190.,EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2,,Retained earnings,
EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2_0200,,0200,,,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0300.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0200.,EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2,,Revaluation reserves,
EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2_0201,,0201,,,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0300.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0200.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0201.,EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2,,Tangible assets,
EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2_0202,,0202,,,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0300.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0200.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0202.,EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2,,Equity instruments,
EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2_0203,,0203,,,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0300.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0200.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0203.,EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2,,Debt securities,
EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2_0204,,0204,,,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0300.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0200.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0204.,EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2,,Other,
EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2_0205,,0205,,,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0300.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0205.,EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2,,Fair value reserves,
EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2_0206,,0206,,,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0300.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0205.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0206.,EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2,,Hedges of net investments in foreign operations,
EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2_0207,,0207,,,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0300.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0205.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0207.,EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2,,Hedging derivatives. Cash flow hedges,
EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2_0208,,0208,,,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0300.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0205.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0208.,EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2,,Hedging derivatives. Other hedges,
EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2_0209,,0209,,,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0300.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0205.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0209.,EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2,,Non-trading non-derivative financial assets measured at fair value to equity,
EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2_0210,,0210,,,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0300.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0210.,EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2,,Other reserves,
EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2_0215,,0215,,,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0300.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0210.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0215.,EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2,,Funds for general banking risks [if presented within equity],
EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2_0220,,0220,,,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0300.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0210.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0220.,EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2,,"Reserves or accumulated losses of investments in subsidaries, joint ventures and associates accounted for using the equity method",
EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2_0230,,0230,,,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0300.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0210.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0230.,EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2,,Other,
EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2_0235,,0235,,,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0300.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0235.,EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2,,First consolidation differences,
EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2_0240,,0240,,,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0300.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0240.,EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2,,(-) Treasury shares,
EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2_0250,,0250,,,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0300.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0250.,EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2,,Profit or loss attributable to Owners of the parent,
EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2_0260,,0260,,,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0300.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0260.,EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2,,(-) Interim dividends,
EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2_0270,,0270,,,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0300.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0270.,EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2,,Minority interests [Non-controlling interests],
EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2_0280,,0280,,,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0300.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0270.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0280.,EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2,,Accumulated Other Comprehensive Income,
EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2_0290,,0290,,,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0300.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0270.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0290.,EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2,,Other items,
EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2_0300,,0300,,,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0300.,EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2,,Total equity,
EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2_0310,,0310,,,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0310.,EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2,,Total equity and total liabilities,
EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2_0320,,0320,,,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0300.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0090.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0095.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0320.,EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2,,Changes in fair value of equity instruments measured at fair value through other comprehensive income,
EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2_0330,,0330,,,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0300.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0090.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0095.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0330.,EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2,,Hedge ineffectiveness of fair value hedges for equity instruments measured at fair value through other comprehensive income,
EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2_0340,,0340,,,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0300.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0090.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0095.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0330.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0340.,EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2,,Fair value changes of equity instruments measured at fair value through other comprehensive income [hedged item],
EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2_0350,,0350,,,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0300.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0090.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0095.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0330.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0350.,EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2,,Fair value changes of equity instruments measured at fair value through other comprehensive income [hedging instrument],
EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2_0360,,0360,,,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0300.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0090.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0095.,EBA_FINREP_EBA_F_01.03_FINREP_3.0-Ind_2_0360.,EBA_FINREP_EBA_F_01_03_FINREP_3_0-Ind_2,,Change in fair value of a financial liability at fair value through profit or loss that is attributable to changes in the credit risk of that liability,
EBA_FINREP_EBA_F_02_00_FINREP_2016-A_1_010,,010,,,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_1_010 .,EBA_FINREP_EBA_F_02_00_FINREP_2016-A_1,,Current period,
EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2_010,,010,,,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_010 .,EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2,,Interest income,
EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2_020,,020,,,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_010 .,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_020 .,EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2,,Financial assets held for trading,
EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2_030,,030,,,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_010 .,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_030 .,EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2,,Financial assets designated at fair value through profit or loss,
EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2_040,,040,,,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_010 .,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_040 .,EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2,,Available-for-sale financial assets,
EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2_050,,050,,,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_010 .,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_050 .,EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2,,Loans and receivables,
EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2_060,,060,,,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_010 .,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_060 .,EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2,,Held-to-maturity investments,
EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2_070,,070,,,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_010 .,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_070 .,EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2,,"Derivatives - Hedge accounting, interest rate risk",
EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2_080,,080,,,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_010 .,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_080 .,EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2,,Other assets,
EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2_085,,085,,,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_010 .,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_085 .,EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2,,Interest income on liabilities,
EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2_090,,090,,,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_090 .,EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2,,(Interest expense),
EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2_100,,100,,,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_090 .,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_100 .,EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2,,(Financial liabilities held for trading),
EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2_110,,110,,,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_090 .,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_110 .,EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2,,(Financial liabilities designated at fair value through profit or loss),
EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2_120,,120,,,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_090 .,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_120 .,EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2,,(Financial liabilities measured at amortised cost),
EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2_130,,130,,,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_090 .,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_130 .,EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2,,"(Derivatives - Hedge accounting, interest rate risk)",
EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2_140,,140,,,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_090 .,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_140 .,EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2,,(Other liabilities),
EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2_145,,145,,,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_090 .,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_145 .,EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2,,(Interest expense on assets),
EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2_150,,150,,,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_150 .,EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2,,(Expenses on share capital repayable on demand),
EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2_160,,160,,,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_160 .,EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2,,Dividend income,
EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2_170,,170,,,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_160 .,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_170 .,EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2,,Financial assets held for trading,
EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2_180,,180,,,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_160 .,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_180 .,EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2,,Financial assets designated at fair value through profit or loss,
EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2_190,,190,,,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_160 .,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_190 .,EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2,,Available-for-sale financial assets,
EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2_200,,200,,,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_200 .,EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2,,Fee and commission income,
EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2_210,,210,,,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_210 .,EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2,,(Fee and commission Expenses),
EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2_220,,220,,,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_220 .,EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2,,"Gains or (-) losses on financial assets & liabilities not measured at fair value through profit or loss, net",
EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2_230,,230,,,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_220 .,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_230 .,EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2,,Available-for-sale financial assets,
EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2_240,,240,,,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_220 .,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_240 .,EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2,,Loans and receivables,
EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2_250,,250,,,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_220 .,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_250 .,EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2,,Held-to-maturity investments,
EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2_260,,260,,,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_220 .,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_260 .,EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2,,Financial liabilities measured at amortised cost,
EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2_270,,270,,,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_220 .,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_270 .,EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2,,Other,
EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2_280,,280,,,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_280 .,EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2,,"Gains or (-) losses on financial assets and liabilities held for trading, net",
EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2_285,,285,,,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_285 .,EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2,,"Gains or (-) losses on trading financial assets and liabilities, net",
EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2_290,,290,,,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_290 .,EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2,,"Gains or (-) losses on financial assets and liabilities designated at fair value through profit or loss, net",
EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2_295,,295,,,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_295 .,EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2,,"Gains or (-) losses on non trading financial assets and liabilities, net",
EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2_300,,300,,,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_300 .,EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2,,"Gains or (-) losses from hedge accounting, net",
EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2_310,,310,,,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_310 .,EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2,,"Exchange differences [gain or (-) loss], net",
EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2_320,,320,,,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_320 .,EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2,,"Gains or (-) losses on derecognition of investments in subsidiaries, joint ventures and associates, net",
EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2_330,,330,,,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_330 .,EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2,,"Gains or (-) losses on derecognition of non financial assets other than held for sale, net",
EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2_340,,340,,,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_340 .,EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2,,Other operating income,
EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2_350,,350,,,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_350 .,EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2,,(Other operating Expenses),
EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2_355,,355,,,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_355 .,EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2,,"TOTAL OPERATING INCOME, NET",
EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2_360,,360,,,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_360 .,EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2,,(Administrative Expenses),
EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2_370,,370,,,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_360 .,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_370 .,EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2,,(Staff Expenses),
EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2_380,,380,,,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_360 .,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_380 .,EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2,,(Other administrative Expenses),
EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2_390,,390,,,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_390 .,EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2,,(Depreciation),
EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2_400,,400,,,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_390 .,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_400 .,EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2,,"(Property, Plant and Equipment)",
EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2_410,,410,,,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_390 .,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_410 .,EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2,,(Investment Properties),
EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2_415,,415,,,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_390 .,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_410 .,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_415 .,EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2,,(Goodwill),
EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2_420,,420,,,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_390 .,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_420 .,EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2,,(Other intangible assets),
EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2_430,,430,,,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_430 .,EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2,,(Provisions or (-) reversal of provisions),
EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2_440,,440,,,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_430 .,EBA_FINREP_EBA_F_02.00_FINREP_2016-A_2_440 .,EBA_FINREP_EBA_F_02_00_FINREP_2016-A_2,,(Commitments and guarantees given),
